Cas17927	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
0	0.94818	-0.04455	-0.492912	-0.890674	442.097	2176.72	309.828	0	1.23109	575.235	2394.48	20	1	-1	28045	0	0
1	0.89293	-0.64881	-1.00212	-0.515396	1134.02	5656.34	311.842	0	0.92708	604.484	6027.29	20	1	-1	29262	0	0
1	-1.2115	-0.73661	0.106789	1.36452	913.464	5766.26	350.816	0	0.92545	578.99	6002.52	20	1	-1	29567	0	0
0	-0.39006	-1.23313	-0.800744	0.918106	2237.47	13569.6	343.861	0	0.97498	645.643	13888.5	20	1	-1	29909	0	0
0	-0.3459	-1.03718	-0.650424	0.77356	372.78	1430.36	273.511	0	1.14083	584.922	1624.84	20	1	-1	30488	0	0
0	-1.09514	-0.58473	0.176958	1.18096	981.474	5596.42	333.422	0	0.91799	588.297	5862.45	20	1	-1	30793	0	0
0	-0.40907	-1.21356	-0.772516	0.924062	1858.71	25564.8	350.195	0	1.06504	593.284	26389.2	20	3	-1	30890	0	0
0	-0.41063	-1.16722	-0.730195	0.90033	888.181	51634.9	348.565	0	1.03254	617.248	52996.4	20	4	-1	30955	0	0
0	-0.44348	0.99595	1.22285	-0.242293	314.89	1602.4	314.981	0	1.18201	582.431	1785.87	20	1	-1	31030	0	0
0	0.90248	-0.55754	-0.925888	-0.573129	576.491	15460	336.04	0	1.02959	579.076	16002.8	20	3	-1	31264	0	0
1	0.8253	-0.15007	-0.517943	-0.726547	632.164	3093.07	308.858	0	1.17183	556.641	3349.59	20	1	-1	31347	0	0
0	-1.0967	0.19463	0.874813	0.760347	298.76	3674.01	364.863	0	0.72445	579.04	4064.04	20	2	-1	31508	0	0
0	-1.04582	-0.61865	0.118794	1.15639	564.554	2907.91	316.895	0	1.02386	578.158	3105.24	20	1	-1	31943	0	0
0	-0.51814	1.11043	1.36735	-0.239269	508.502	1725.08	257.18	0	0.95955	575.546	2003.23	20	1	-1	32389	0	0
0	-0.38402	0.94203	1.14108	-0.264872	1144.24	6241.01	326.097	0	0.99515	590.009	6557.55	20	1	-1	32440	0	0
1	0.85333	-0.06334	-0.456197	-0.797913	520.058	2954.95	332.834	0	0.71602	530.356	3108.55	20	1	-1	33652	0	0
0	0.64526	0.22954	-0.0768727	-0.775318	204.105	1358.37	360.214	0	1.01561	554.834	1649.14	20	1	-1	33813	0	0
0	-0.79782	-0.66088	-0.0589061	0.963313	222.151	1461.65	358.159	0	1.36688	557.849	1684.42	20	1	-1	33834	0	0
1	0.67612	-0.40146	-0.658584	-0.46054	177.015	1704.53	433.286	0	1.03529	510.363	1836.21	20	1	-1	34552	0	0
0	-0.95557	-0.59187	0.0918204	1.0633	574.972	4644.77	396.86	0	0.9558	581.694	4848.99	20	1	-1	35055	0	0
1	0.8509	0.00484	-0.393853	-0.832712	1031.77	6133.92	340.452	0	1.02583	585.201	6376.14	20	1	-1	35597	0	0
1	0.86043	-0.64293	-0.97852	-0.490281	833.883	4555.19	326.346	0	1.12638	578.138	4767.23	20	1	-1	35697	0	0
0	0.46936	0.30219	0.0873498	-0.661493	163.262	2858.47	371.503	0	0.92926	590.121	3265.16	20	2	-1	35930	0	0
1	0.85199	0.02492	-0.37651	-0.844534	973.261	8329.63	321.297	0	1.00004	590.346	9351.06	20	2	-1	36232	0	0
1	-0.37032	0.90614	1.10125	-0.257369	1563.19	15932.4	379.929	0	1.01966	607.596	16791.6	20	2	-1	36377	0	0
0	0.77672	-0.03411	-0.386829	-0.747033	780.208	3616.62	300.625	0	1.08936	591.879	3846.93	20	1	-1	36468	0	0
0	-0.72499	-1.18181	-0.565864	1.18195	437.846	2861.69	356.967	0	0.94458	577.7	2975.71	20	1	-1	37064	0	0
0	0.33984	0.784	0.59131	-0.80959	539.443	4004.98	380.457	0	0.9523	612.525	4172.29	20	1	-1	37128	0	0
1	0.88028	0.4923	0.025501	-1.12222	324.551	2130.02	357.708	0	0.86681	547.812	2337.2	20	1	-1	37242	0	0
1	0.81653	0.32943	-0.0841812	-0.978531	629.22	16109.5	378.857	0	1.04914	598.941	17007.5	20	4	-1	37277	0	0
1	0.8374	-0.61167	-0.937575	-0.487154	1186.36	7626.34	318.276	0	0.94962	584.595	8000.66	20	2	-1	37287	0	0
1	0.94777	0.33501	-0.153244	-1.09582	286.59	2209.89	387.733	0	1.04004	564.353	2429.72	20	1	-1	37347	0	0
1	1.0106	0.35282	-0.172768	-1.16018	609.741	4777.38	390.841	0	1.13201	584.386	4974.1	20	1	-1	37372	0	0
0	1.06331	0.53879	-0.0361986	-1.30676	931.076	12896.6	330.881	0	1.12086	570.816	13442.1	20	3	-1	37715	0	0
0	-0.57489	-1.16965	-0.639684	1.04468	686.913	3976.02	335.932	0	1.13588	592.591	4244.04	20	1	-1	38094	0	0
1	0.14532	-0.13035	-0.116627	-0.14515	454.463	5739.26	496.2	0	0.83577	602.34	5603.34	20	1	-1	38317	0	0
1	-1.36034	0.07692	0.918307	1.05364	1096.5	10426.2	331.671	0	0.92975	630.813	11021.3	20	2	-1	38332	0	0
0	0.90642	-0.04743	-0.471925	-0.852753	471.253	15093.4	329.891	0	0.94294	620.966	15834.7	20	4	-1	38689	0	0
1	0.62007	0.09079	-0.186742	-0.67826	290.629	2665.89	422.892	0	0.97362	576.834	2854.13	20	1	-1	39267	0	0
1	-1.17198	-0.5456	0.255309	1.22668	1109.87	6956.98	349.585	0	1.01055	610.463	7311.31	20	1	-1	39677	0	0
1	0.0422	0.95602	0.913091	-0.643566	1425.64	31860.5	333.676	0	1.00968	643.806	33046.1	20	4	-1	39727	0	0
0	-0.5553	-0.85606	-0.370297	0.857823	285.046	8715.36	333.435	0	0.99887	622.523	9170.73	20	2	-1	39794	0	0
0	-1.36197	0.09896	0.938939	1.04312	1005.32	6594.61	357.619	0	1.05105	627.391	6769.82	20	1	-1	40083	0	0
1	-0.96694	0.06064	0.681769	0.719909	221.249	2699.84	372.092	0	0.9008	613.256	3008.88	20	2	-1	40347	0	0
1	0.60458	-0.03029	-0.286283	-0.599215	583.222	7306.97	494.231	0	0.8851	621.593	7329.94	20	1	-1	41382	0	0
1	0.8649	-0.09066	-0.487157	-0.793194	759.028	3517.04	300.565	0	1.00694	593.271	3689.7	20	1	-1	41822	0	0
1	0.51999	0.57799	0.305427	-0.854908	560.807	2531.51	296.662	0	0.96875	678.932	2879.33	20	1	-1	42162	0	0
0	0.28157	0.61945	0.477034	-0.669759	376.484	2876.77	385.973	0	0.95477	614.53	3041.02	20	1	-1	42464	0	0
0	-0.62869	-0.87747	-0.348032	0.933317	365.852	11163.8	354.884	0	0.95706	622.25	11732.5	20	2	-1	42604	0	0
1	0.50918	0.66704	0.391164	-0.89371	598.965	3977.3	359.809	0	0.96145	593.712	4239.13	20	1	-1	42682	0	0
1	0.24949	0.6461	0.518968	-0.656254	472.22	3126.99	359.31	0	1.01276	600.026	3284.73	20	1	-1	42767	0	0
1	-0.53003	-1.12968	-0.629252	0.983973	465.941	2896.83	348.156	0	0.92626	591.128	3073.71	20	1	-1	42997	0	0
1	0.31862	0.69763	0.526044	-0.744348	1667.37	11829.7	347.367	0	0.9707	622.789	12154.7	20	2	-1	43107	0	0
1	0.51832	0.56274	0.292731	-0.845197	937.524	5926.05	351.05	0	0.97739	584.185	6129.95	20	1	-1	43222	0	0
0	0.31334	1.15577	0.938734	-0.987809	273.539	2435.62	416.653	0	0.93544	596.153	2608.52	20	1	-1	43434	0	0
1	0.94169	0.4189	-0.0747907	-1.13595	196.149	2046.72	451.039	0	1.09745	560.982	2204.88	20	1	-1	43747	0	0
1	0.99045	0.57761	0.0396297	-1.26435	233.945	16779	322.481	0	1.03465	631.963	18422.3	20	4	-1	44227	0	0
0	-1.18068	0.30217	1.01838	0.775244	265.682	1502.21	332.019	0	0.78842	601.479	1752.53	20	1	-1	44599	0	0
1	-1.22016	0.08087	0.842741	0.92944	195.402	3222.91	415.368	0	0.90334	569.367	3432.05	20	2	-1	44857	0	0
1	0.68675	-0.50364	-0.75596	-0.414472	906.595	10557.6	296.549	0	0.9882	608.607	11084.5	20	2	-1	45292	0	0
1	-0.13791	0.93837	0.998934	-0.477183	292.971	2471.63	405.563	0	0.64017	587.674	2643.95	20	1	-1	45722	0	0
0	-0.9767	0.23557	1.21789	-0.0124689	655.84	20039.4	332.325	0	0.98838	720.163	22351.2	21	6	-1	49	0	0
0	-0.66597	0.32467	0.911643	-0.174703	301.231	18395.8	330.492	0	1.02799	727.557	19057.2	21	3	-1	68	0	0
0	-0.48114	-0.78657	0.529109	1.01369	496.908	2749.72	328.461	0	0.91435	744.601	3133.55	21	1	-1	214	0	0
0	0.01254	0.90886	0.309981	-0.958969	511.47	7395.89	328.88	0	1.07788	674.147	7811.54	21	2	-1	390	0	0
0	-0.66975	0.31839	0.914474	-0.166995	251.782	1262.55	312.673	0	1.8784	692.145	1413.91	21	1	-1	579	0	0
0	0.75841	0.61735	-0.512106	-0.790632	750.675	11883.7	338.88	0	1.0226	670.264	12322.1	21	2	-1	765	0	0
1	0.03729	0.99847	0.299789	-1.06295	1003.32	5122.88	315.511	0	1.05662	654.611	5396.06	21	1	-1	1012	0	0
0	-0.26414	-1.15495	0.241131	1.37563	1156.61	6231.26	324.096	0	0.93215	675.346	6371.04	21	1	-1	1105	0	0
0	0.92604	1.00502	-0.61887	-1.25295	306.577	9426.78	339.734	0	1.04531	657.75	9799.46	21	2	-1	1200	0	0
1	-0.72487	-0.29296	0.866303	0.519048	688.07	3544.47	316.911	0	1.05373	656.025	3994.75	21	1	-1	1262	0	0
1	-0.94345	-0.04357	1.13544	0.288761	672.273	4867.01	375.696	0	0.73633	900.099	5291.13	21	1	-1	1492	0	0
1	1.3967	-0.56023	-1.37535	0.377727	986.038	3868.91	276.583	0	1.06439	860.303	4151.14	21	1	-1	1562	0	0
1	-0.74045	0.27948	0.980948	-0.109513	709.899	11622.2	306.073	0	1.03817	781.999	12568.1	21	4	-1	1632	0	0
0	-0.84096	0.13028	1.05929	0.0758177	550.999	33611	329.856	0	1.1103	773.852	37579.8	21	11	-1	1638	0	0
0	-0.71498	-0.81497	0.766227	1.09313	748.609	10740.5	384.989	0	1.3142	677.501	11162.9	21	2	-1	1783	0	0
0	-0.323	-0.60188	0.397232	0.777341	852.252	10058.6	331.362	0	1.02713	677.667	10479.6	21	2	-1	1844	0	0
0	0.2935	0.53066	-0.0458807	-0.599351	651.839	6554.96	442.785	0	0.67877	677.441	6930.4	21	1	-1	2044	0	0
0	-0.89867	0.01893	1.09985	0.210575	815.183	4620.33	332.42	0	0.94885	684.278	4843.36	21	1	-1	2059	0	0
0	1.25028	-0.38301	-1.19332	0.212251	507.054	8837.77	364.229	0	1.28661	626.659	9667.2	21	3	-1	2139	0	0
0	-0.73292	0.29191	0.975288	-0.124779	594.751	2959.52	311.474	0	1.31984	675.352	3389.76	21	1	-1	2144	0	0
0	-0.62663	-1.02136	0.639272	1.30274	682.839	4610.59	278.653	0	1.02334	684.604	5275.82	21	2	-1	2193	0	0
1	-0.69875	0.60721	0.994195	-0.479783	612.474	5334.03	412.062	0	1.45848	801.586	5528.28	21	1	-1	2212	0	0
0	-0.16476	-0.96393	0.171156	1.14437	534.744	3574.24	360.991	0	1.06125	684.801	3843.74	21	1	-1	2215	0	0
1	-0.78221	0.20185	1.01081	-0.0152506	499.52	10358.1	313.106	0	0.98415	766.482	11191.5	21	4	-1	2252	0	0
0	-0.72241	0.30755	0.967105	-0.144202	373.975	1422.17	272.291	0	0.91297	807.822	1793.73	21	1	-1	2263	0	0
1	0.67862	-0.90795	-0.692041	0.909152	450.058	2036.04	296.986	0	1.32337	991.762	3245.67	21	1	-1	2292	0	0
1	-0.65646	0.30235	0.89796	-0.152026	1296.5	13303.2	334.016	0	1.14988	830.677	13722.7	21	2	-1	2297	0	0
0	-0.66234	0.36381	0.914622	-0.218646	675.079	3687.93	326.356	0	1.00748	702.411	3896.86	21	1	-1	2300	0	0
0	-0.96307	0.20804	1.19904	0.0151113	633.572	6093.91	303.598	0	1.2069	732.219	6477.59	21	2	-1	2383	0	0
1	-0.00827	0.17803	0.205738	-0.148119	1402.59	39772.7	551.414	0	0.64973	779.428	33832.1	21	3	-1	2387	0	0
1	-0.78671	-0.36395	0.918084	0.610112	1925.06	17884.5	347.929	0	0.95653	942.455	19763.4	21	2	-1	2392	0	0
1	-0.11496	-0.77559	0.152031	0.926271	461.699	1557.41	256.449	0	1.21581	879.397	2063.54	21	1	-1	2442	0	0
0	0.84282	0.79214	-0.569381	-1.00089	1783.96	9583.14	323.623	0	1.05028	739.853	9869.21	21	1	-1	2450	0	0
0	-0.93578	0.18517	1.16686	0.0347401	611.603	9751.96	324.157	0	1.0666	743.631	10565.2	21	3	-1	2453	0	0
0	-1.00258	0.25827	1.24858	-0.0321995	579.365	13860.1	350.622	0	1.06591	759.058	15041.7	21	4	-1	2459	0	0
0	-0.84691	0.24716	1.08556	-0.0519499	640.043	28925	344.312	0	1.00699	691.261	30450.5	21	7	-1	2469	0	0
1	-0.12352	-0.73699	0.167533	0.885431	248.471	5318.15	316.221	0	1.11498	633.828	5778.86	21	2	-1	2612	0	0
0	0.73837	0.62733	-0.489649	-0.797525	873.296	5615.77	354.081	0	0.99753	650.174	5866.49	21	1	-1	2633	0	0
0	1.25542	-0.32287	-1.18829	0.144821	432.885	1796.14	284.421	0	0.9163	670.307	2100.96	21	1	-1	2770	0	0
1	0.89214	0.60392	-0.652818	-0.80331	398.984	2675.19	361.558	0	0.88863	661.975	2878.22	21	1	-1	2837	0	0
0	0.93077	0.98086	-0.627923	-1.22726	839.82	5546.33	358.829	0	1.0284	717.972	5770.39	21	1	-1	2893	0	0
1	0.47485	-1.02746	-0.501723	1.08295	1119.28	13792.7	364.667	0	0.9945	690.007	14578.3	21	2	-1	2897	0	0
1	0.77339	-1.19634	-0.839754	1.20794	1123.47	4801.69	288.665	0	1.07011	714.713	5005.05	21	1	-1	2937	0	0
1	0.35986	0.37378	-0.141558	-0.43986	465.481	4546.08	436.361	0	0.62775	688.07	4588.56	21	1	-1	2942	0	0
0	1.06241	0.47424	-0.851352	-0.695206	1322.87	8336	350.509	0	1.02303	683.975	8615.2	21	1	-1	2953	0	0
1	-0.51051	-0.76031	0.564025	0.990752	815.065	8005.97	305.561	0	1.12405	734.684	8955.94	21	2	-1	2977	0	0
1	-0.00626	-0.66403	0.0587354	0.780796	900.916	3855.9	288.868	0	0.94471	676.518	4105.6	21	1	-1	3162	0	0
0	1.13855	0.09794	-0.994914	-0.295566	795.751	4859.37	345.048	0	0.81382	677.661	5015.6	21	1	-1	3164	0	0
1	1.33409	-0.34734	-1.27391	0.155649	1090.3	5593.58	316.265	0	0.96097	687.671	5904.1	21	1	-1	3287	0	0
1	0.86578	-0.76029	-0.860324	0.707701	244.25	5744.97	677.18	0	0.53736	590.657	4473.81	21	1	-1	3372	0	0
1	-0.68185	-0.27494	0.824882	0.490313	520.762	2675.51	316.491	0	0.90801	690.275	2901.55	21	1	-1	3417	0	0
1	0.54387	-0.78642	-0.53167	0.802738	360.593	2866.25	393.665	0	0.85833	685.19	3088.71	21	1	-1	3432	0	0
1	-0.24208	-0.83058	0.274127	1.01311	445.151	2775.99	348.685	0	0.95793	767.388	3971.01	21	1	-1	3472	0	0
1	0.00845	-0.80168	0.0198214	0.929686	1616.04	9210.54	333.346	0	1.08514	726.097	9435.24	21	1	-1	3482	0	0
1	-0.95323	0.22655	1.19205	-0.00734102	553.703	8906.35	321.335	0	0.9865	678.143	9546.97	21	3	-1	3527	0	0
1	-0.70247	0.43333	0.968115	-0.287118	957.121	6351.51	359.694	0	1.3321	719.059	6705.12	21	1	-1	3597	0	0
1	-0.67509	-0.34202	0.806341	0.562956	638.734	2990.37	302.121	0	0.81019	674.828	3154.42	21	1	-1	3602	0	0
1	1.23061	-0.43826	-1.18248	0.277272	732.033	7339.19	325.054	0	1.05627	654.947	7769.2	21	2	-1	3617	0	0
0	1.422	-0.24346	-1.34702	0.0229255	647.622	3944.33	344.591	0	1.00547	673.331	4226.77	21	1	-1	3800	0	0
1	-0.1291	-0.81577	0.15975	0.973523	359.603	1534.09	288.398	0	1.13135	693.105	2241.87	21	1	-1	3827	0	0
1	-0.69511	0.2709	0.932547	-0.109368	1155.23	6160.65	322.446	0	1.1558	684.899	6430.97	21	1	-1	3932	0	0
0	1.33838	-0.24838	-1.26132	0.0455505	793.349	25565.6	341.477	0	1.04896	685.976	26689.8	21	5	-1	4184	0	0
0	1.2542	0.62727	-1.0235	-0.903532	400.302	2290.91	334.032	0	1.18504	648.934	2444.21	21	1	-1	4344	0	0
0	0.4623	-0.89394	-0.465756	0.938176	1475.74	6852.86	300.891	0	1.03138	693.75	7058.25	21	1	-1	4395	0	0
1	-0.09586	-1.04795	0.0853905	1.22293	520.579	2703.22	318.182	0	0.87381	631.093	2894.44	21	1	-1	4517	0	0
1	-0.89065	0.10876	1.10701	0.109788	785.359	28637	330.853	0	1.13272	659.459	31138.7	21	9	-1	4547	0	0
0	-0.89418	0.39195	1.1594	-0.202025	520.988	4251.85	398.89	0	1.41413	654.184	4431.96	21	1	-1	4664	0	0
1	1.14034	-0.64899	-1.12532	0.528406	662.289	3529.46	322.336	0	1.03688	641.426	3736.13	21	1	-1	4732	0	0
1	-0.95668	0.22872	1.196	-0.0090263	429.275	21202.7	327.705	0	1.13979	654.473	22556.7	21	7	-1	4787	0	0
0	0.66341	1.01415	-0.345497	-1.20902	204.414	2072.18	444.566	0	2.31109	619.72	2189.73	21	1	-1	4808	0	0
1	-0.23184	-0.51984	0.317009	0.668052	195.667	1901.69	435.3	0	1.14987	615.001	2025.94	21	1	-1	4892	0	0
1	-0.98885	0.21017	1.22609	0.0180622	596.548	22953.5	323.041	0	1.04962	658.729	24497.2	21	8	-1	4982	0	0
0	-0.9841	0.11528	1.20484	0.12181	501.475	5564.63	305.409	0	1.11748	654.592	5956.95	21	2	-1	4994	0	0
1	-0.88258	0.70453	1.20119	-0.549385	988.369	7645.39	388.346	0	1.40861	687.06	8059.05	21	1	-1	5137	0	0
1	0.86379	0.79784	-0.590103	-1.0115	712.292	4000.97	330.927	0	1.05996	647.208	4192.8	21	1	-1	5187	0	0
0	-0.42398	0.48085	0.688082	-0.396832	701.859	3844.26	326.783	0	0.94312	635.392	4058.81	21	1	-1	5235	0	0
1	0.90987	-0.38577	-0.841497	0.2853	458.749	4062.5	311.245	0	1.2042	615.944	4626.5	21	2	-1	5357	0	0
1	-0.85393	0.40101	1.11931	-0.220302	1141.14	7269.84	326.319	0	1.17638	670.54	7982.1	21	2	-1	5382	0	0
1	0.29031	-0.94269	-0.296149	1.02735	310.753	2970.45	431.699	0	0.70819	629.333	3350.69	21	1	-1	5407	0	0
0	-0.96883	0.08201	1.18331	0.155388	303.54	2577.31	406.869	0	0.67197	614.934	2716.24	21	1	-1	5490	0	0
0	-0.00259	-0.85665	0.0217863	0.992623	1068.47	5011.78	302.408	0	1.02903	662.728	5195.33	21	1	-1	5513	0	0
1	-0.94456	0.22424	1.18268	-0.00657388	512.187	25379.7	341.425	0	0.98782	638.247	26771	21	8	-1	5542	0	0
0	1.05795	0.44324	-0.852072	-0.660076	926.447	4303.8	300.95	0	0.97643	651.687	4455.35	21	1	-1	5585	0	0
0	-0.61641	-0.53262	0.712809	0.761241	973.228	4923	314.041	0	0.96548	667.963	5087.82	21	1	-1	5643	0	0
0	0.98554	-1.02896	-1.0305	0.979587	577.887	5205.88	337.05	0	1.0987	636.938	5656.06	21	2	-1	5779	0	0
0	-0.33266	0.28968	0.560672	-0.20463	215.744	1442.7	361.075	0	1.32729	618.359	1670.42	21	1	-1	5794	0	0
1	-0.83726	0.34385	1.09221	-0.160646	538.409	2561.61	304.564	0	0.96652	686.788	3899.4	21	1	-1	5882	0	0
0	0.52544	-0.92768	-0.536907	0.962428	315.885	11132.9	288.312	0	1.06603	644.555	11655.4	21	3	-1	5930	0	0
1	-0.55093	-0.75114	0.607434	0.988943	441.523	5946.65	512.434	0	0.85744	588.797	5992.96	21	1	-1	5957	0	0
1	1.3425	-0.3766	-1.28765	0.186212	263.663	1287.36	308.535	0	1.00497	613.972	1479.39	21	1	-1	6117	0	0
1	0.8445	-1.14997	-0.905363	1.14214	1311.42	6356.67	307.413	0	1.00621	657.858	6585.94	21	1	-1	6127	0	0
1	1.15303	0.09267	-1.01081	-0.292728	393.665	2269.28	335.243	0	0.95308	624.995	2480.27	21	1	-1	6297	0	0
1	-0.73483	0.36905	0.990543	-0.209521	1371.5	8293.75	315.723	0	1.08698	670.236	9405.87	21	2	-1	6427	0	0
1	1.15413	-0.23967	-1.06915	0.0738294	487.827	2473.93	314.441	0	1.03321	590.806	2617.49	21	1	-1	6477	0	0
1	1.05981	0.52926	-0.839192	-0.755394	1212.7	22920.9	324.646	0	1.06743	645.28	23643.8	21	3	-1	6582	0	0
1	0.00067	0.93799	0.327279	-0.988676	1063.65	25273.4	341.267	0	1.06098	649.216	26227.6	21	4	-1	6762	0	0
0	1.08415	0.32347	-0.8998	-0.533282	667.833	9835.14	336.221	0	1.01977	640.153	10267	21	2	-1	7098	0	0
1	-0.30215	0.5911	0.580972	-0.543563	220.408	1361.3	347.01	0	1.23528	622.903	1654.74	21	1	-1	7292	0	0
1	-0.16289	-0.70425	0.213913	0.857394	386.41	1944.6	313.234	0	1.29447	575.408	2164.99	21	1	-1	7357	0	0
1	1.24597	-0.32308	-1.17855	0.146997	453	2014.27	294.434	0	1.06273	613.078	2280.18	21	1	-1	7382	0	0
0	-0.76021	0.21696	0.99064	-0.0364513	1102.8	6294.17	333.579	0	1.11775	663.181	6663.12	21	1	-1	7409	0	0
1	-0.19183	-0.53425	0.273122	0.675728	299.731	1259.12	286.185	0	0.82419	727.219	1478.25	21	1	-1	7522	0	0
1	1.15762	0.82825	-0.88896	-1.10548	377.729	2468.63	356.957	0	0.94561	860.645	2941.41	21	1	-1	7547	0	0
1	-0.46738	-0.54466	0.556503	0.743882	1459.46	7053.89	306.971	0	0.89825	827.768	7590.39	21	1	-1	7562	0	0
0	0.03716	-0.64156	0.0176662	0.747068	194.273	4995.3	402.488	0	1.05049	761.087	5729.44	21	2	-1	7570	0	0
1	-0.0387	0.5045	0.293417	-0.502165	327.866	2365.51	304.339	0	1.40698	747.29	2748.58	21	2	-1	7637	0	0
0	1.22035	-0.57291	-1.19502	0.427986	303.836	1663.5	326.716	0	1.50126	661.362	1918.25	21	1	-1	7685	0	0
1	-0.61311	-0.59984	0.697824	0.834749	549.178	2089.8	272.379	0	1.1638	843.352	2673.76	21	1	-1	7702	0	0
1	0.89232	1.04509	-0.577076	-1.29024	797.412	5365.18	362.184	0	1.07324	782.133	5645.49	21	1	-1	7707	0	0
1	-0.83908	0.39255	1.10248	-0.214018	1836.58	9045.24	309.873	0	1.07212	840.177	9704.32	21	1	-1	7712	0	0
1	-0.80145	0.16324	1.02407	0.0313181	704.785	3881.5	327.68	0	1.35219	673.233	4126.57	21	1	-1	7852	0	0
0	-0.42502	-0.63614	0.496919	0.836131	777.219	16698.3	310.939	0	0.98154	702.919	17987	21	4	-1	7878	0	0
1	-0.72729	-0.01759	0.9162	0.215637	1778.82	10794.6	343.966	0	1.13623	789.356	11239.5	21	1	-1	8077	0	0
0	0.75736	0.88104	-0.465637	-1.08143	657.385	3372.15	316.244	0	1.02174	657.682	3590.61	21	1	-1	8110	0	0
0	-0.21034	-1.0306	0.206853	1.22732	1156.19	6077.1	320.119	0	1.08023	697.891	6347.35	21	1	-1	8235	0	0
0	1.06213	0.32554	-0.876654	-0.531038	1754.58	19372.6	343.294	0	1.03915	683.902	19760.5	21	2	-1	8319	0	0
1	-0.63921	-0.63873	0.718142	0.883037	545.048	2466.74	297.045	0	0.89714	683.626	2638.3	21	1	-1	8357	0	0
1	-0.08607	-1.05837	0.0734646	1.23242	786.932	12991.5	329.008	0	1.06051	654.648	13414.5	21	2	-1	8482	0	0
1	0.88628	0.99931	-0.578705	-1.23848	990.669	4942.92	311.893	0	0.96292	683.142	5133.04	21	1	-1	8517	0	0
0	-1.01298	-0.2415	1.17333	0.521503	491.037	1910.77	275.439	0	0.87444	647.825	2129.57	21	1	-1	8560	0	0
1	-0.80496	0.43722	1.07486	-0.270335	812.145	4137.97	315.178	0	1.0696	680.949	4340.52	21	1	-1	8567	0	0
1	-0.89886	0.2371	1.1376	-0.0301653	421.655	2736.4	355.704	0	1.19212	657.728	2865.31	21	1	-1	8592	0	0
1	-0.96016	-0.05688	1.15044	0.306888	1359.12	6760.48	311.414	0	1.07674	663.925	7022.69	21	1	-1	8647	0	0
1	-0.86739	0.33712	1.12224	-0.147023	1279.27	12624.5	336.321	0	1.07674	687.263	13104.2	21	2	-1	8657	0	0
1	-0.93933	-0.02258	1.13478	0.26475	693.87	2858	283.381	0	0.92951	696.174	3340.45	21	1	-1	8762	0	0
1	-0.00822	-1.07244	-0.00952636	1.23193	375.679	1783.46	304.229	0	0.84334	660.243	2055.08	21	1	-1	8822	0	0
0	-0.52708	-0.58473	0.611391	0.800381	1233.1	9869.13	321.51	0	0.96819	688.602	11479	21	2	-1	8903	0	0
1	1.18816	0.23588	-1.02252	-0.458004	634.971	3861.87	344.35	0	1.16137	674.985	4025.75	21	1	-1	8967	0	0
1	0.93929	0.91416	-0.648221	-1.1554	1499.74	8290.86	328.3	0	1.07143	673.408	8600.99	21	1	-1	9242	0	0
1	-0.80519	0.33575	1.05763	-0.158302	1306.74	13461.1	320.756	0	1.11831	691.84	13787.7	21	2	-1	9327	0	0
1	-0.8705	-0.13469	1.04426	0.374323	425.851	1957.99	299.402	0	1.19654	624.834	2144.14	21	1	-1	9432	0	0
1	-0.05003	-0.90042	0.0633501	1.05069	571.05	1918.44	255.927	0	1.37572	643.517	2104.68	21	1	-1	9462	0	0
1	0.0295	-0.77473	0.00267459	0.895615	1931.15	21705.8	338.577	0	1.11384	733.998	22191.2	21	2	-1	9577	0	0
1	0.95264	0.87169	-0.669346	-1.11127	1127.17	5983.14	321.698	0	1.10508	678.96	6383.97	21	1	-1	9632	0	0
1	0.01901	-0.71004	0.0246643	0.826378	1190.96	5087.69	288.595	0	1.15025	716.468	5966.06	21	1	-1	9662	0	0
1	-0.83227	-0.0892	1.01252	0.316258	310.575	1425.45	299.138	0	1.09666	654.319	1825.36	21	1	-1	9752	0	0
1	-0.08566	-0.89781	0.100674	1.05513	1051.22	14113.8	336.81	0	1.06992	651.996	14892.6	21	3	-1	9757	0	0
1	0.83235	0.88314	-0.542885	-1.09918	1161.23	5901.58	314.777	0	1.07767	656.329	6168.9	21	1	-1	9957	0	0
1	-0.79353	0.29317	1.03823	-0.113706	1448.59	8224.65	332.709	0	1.10537	668.47	8483.98	21	1	-1	10072	0	0
0	-0.87921	0.05901	1.08661	0.16234	1059.95	5887.69	329.085	0	1.14579	671.857	6105.99	21	1	-1	10078	0	0
0	1.20456	-0.05392	-1.08937	-0.141542	795.905	8571.98	322.107	0	1.0635	636.644	8994.87	21	2	-1	10239	0	0
1	0.88269	0.87041	-0.597174	-1.09547	1492.12	12384.9	370.73	0	0.95793	644.3	12888.6	21	2	-1	10252	0	0
1	0.08635	1.07505	0.262195	-1.15756	611.986	15208.1	696.058	0	0.55131	638.119	11419.2	21	1	-1	10327	0	0
0	0.0479	0.90232	0.27226	-0.959021	784.741	4464.51	333.044	0	1.28667	643.341	4661.27	21	1	-1	10415	0	0
1	-0.80698	0.21663	1.03898	-0.0264677	1201.6	5879.18	308.856	0	1.03069	708.928	6371.53	21	1	-1	10457	0	0
0	0.89035	0.77028	-0.622333	-0.986542	1235.72	7281.56	338.945	0	1.00337	682.64	7685.62	21	1	-1	10463	0	0
